0,44258.019321999775,44091.58626299979
1,39087.283248000036,39023.90462500011
2,38696.32648500009,38605.47273300008
3,38850.00492199945,38725.42208199945
4,38355.51117299968,38267.397028999716
5,52535.99982100055,52396.60530300053
6,65504.976059999906,65271.148139999896
7,84729.47707300079,83936.58007700085
8,117054.05315100007,113599.79340899977
9,118248.18416699857,116469.51207799862
10,130710.99290999939,128158.32063599928
11,109146.06106699993,108192.36783299994
12,99517.31637700034,99044.31964400031
13,104616.72710399958,104138.22403499964
14,15599.883530000048,15599.733730000054
20,186737.8425200015,173869.67486000122
21,151867.5666850017,151713.56121500186
22,118513.11784000135,118401.63413600127
23,95821.308347,95310.58009999999
24,76276.40052099965,76015.13578199962
25,69168.96060100023,69129.73834800023
26,62810.20891600028,62780.315600000285
27,60011.85196599985,60010.78076599985
28,64723.68217500033,64722.728607000325
29,86184.6244200004,86160.40258000037
30,106959.76595899992,106802.46422299986
31,156938.7025360002,156095.0012980001
32,214435.18976799934,206513.41416200108
33,227743.57174500133,221620.77409800066
34,212316.37207400062,211645.81631600045
35,190325.11357900163,189659.4075430014
36,188964.4129779983,188793.79615899822
37,201696.69504400017,201264.07659699998
38,204714.81414299775,204251.55433299774
39,199743.1855240016,199467.31971300155
40,187752.15899000087,187543.4100970008
41,161293.72564199945,161111.75612099934
42,153131.96918199933,152952.5875069992
43,159262.38350800055,159093.06538400063
44,160491.5342119997,160275.8466519997
45,140126.5974709985,139971.19883899848
46,112208.52944600002,112106.59307399999
47,88618.70342999948,88156.63016799983
48,69081.74061400034,69022.45067700032
49,62179.02566500009,62179.02566500009
50,59639.4324699993,59639.4324699993
51,54912.66340200003,54862.57960799998
52,58732.44854800071,58732.44854800071
53,79214.84995699984,79161.10651699995
54,99489.38945500088,99383.42648200074
55,144883.2076499998,144752.80447099966
56,195013.86793800068,194451.81216900042
57,199994.2349260006,199488.19623000035
58,200207.9526079991,199626.83760299927
59,180086.34789300172,179552.94720700165
60,182180.19014100067,182083.90045500066
61,195623.0651580007,195400.32217500074
62,191904.8032729985,191721.5264949985
63,191979.96542199876,191780.07698799868
64,180490.01258900083,180311.70325400078
65,152955.65774399933,152709.46857399933
66,140587.18456600036,140515.13436700046
67,147906.66883099938,147655.69278799932
68,153801.16931500155,153561.78447900145
69,137133.84951499902,137096.24095099894
70,107595.30032299964,107576.34934799964
71,86934.72733799984,85207.04195699998
72,67599.4676699996,67562.77386099964
73,61627.699094000025,61627.699094000025
74,63150.77641599964,63086.69877899974
75,57891.20388299922,57891.20388299922
76,65192.37335599991,65192.37335599991
77,78161.5478150007,78160.51755800069
78,99527.65708399971,99466.69138899981
79,137726.51027500164,137515.7164540016
80,176025.27216800145,175823.33804200156
81,183919.59223000097,183808.1952160012
82,181347.55580300017,181191.55514100022
83,169025.40036000122,168793.45441600133
84,170809.10125199932,170807.9777759993
85,178205.67558499973,178173.1584609997
86,170434.54857600102,170403.78127300093
87,162554.84924000004,162551.00945800002
88,151824.38475699764,151824.38475699764
89,142330.78082299887,142310.86962299887
90,137122.58513200041,137102.04263300032
91,144230.02811700103,144193.6526560009
92,143943.8583290003,143801.9840450003
93,132277.7375359995,132275.9084129995
94,104865.17479400073,104865.17479400073
95,84366.25581299995,84353.23078999994
